id_empleado,nombre_completo,fecha_inicio,genero,edad,discapacidad,etnia,attrition,fecha_renuncia
3790,"Dominguez, Amílcar",2007-11-11,mujer,38,0,griego,0,
3791,"Mínguez, Serafina",2023-01-20,varon,29,0,indio,1,2024-12-29
3792,"Ortiz, Ángeles",1987-06-13,varon,59,0,blanco,0,
3793,"Valbuena, Elena",2022-10-21,varon,36,0,griego,1,2027-07-07
3794,"Moya, Bernabé",2015-05-23,varon,50,0,asiatico,0,
3795,"Alfonso, Nadia",1986-01-12,varon,18,0,griego,1,1988-02-26
3796,"Benavente, Martina",2007-05-29,mujer,41,0,afrodescendiente,1,2010-07-06
3797,"Barros, Ruperta",2015-11-02,mujer,48,0,afrodescendiente,1,2016-08-06
3798,"Grau, Cecilio",1991-05-23,mujer,57,0,indio,1,1992-12-02
3799,"Barrio, Nydia",1997-03-20,varon,66,0,indio,0,
3800,"Ariño, Seve",1981-03-06,mujer,66,0,indio,1,1982-08-22
3801,"Rocamora, Luna",2020-09-10,otros,37,0,griego,1,2024-10-24
3802,"Lozano, Constanza",2001-10-12,varon,18,0,blanco,1,2004-11-05
3803,"Ángel, Esmeralda",2005-05-13,mujer,19,0,asiatico,0,
3804,"Vilaplana, Felicidad",1992-11-26,otros,28,0,blanco,0,
3805,"Morillo, Gastón",1991-05-28,otros,33,0,blanco,1,1993-01-30
3806,"Cobo, Espiridión",2014-07-09,mujer,59,0,asiatico,0,
3807,"Mora, Juan",2014-02-22,mujer,57,0,griego,0,
3808,"Cabrera, Cristóbal",1986-03-17,varon,34,0,indio,0,
3809,"Coloma, Salomé",2007-04-26,mujer,35,0,blanco,0,
3810,"Cid, María Belén",1992-10-30,varon,68,0,latino,1,1996-10-31
3811,"Infante, Ana Sofía",1991-12-02,mujer,52,0,griego,0,
3812,"Alvarez, Juan Francisco",2019-03-30,mujer,45,0,asiatico,1,2024-06-30
3813,"Comas, Ligia",2025-02-04,varon,65,0,griego,0,
3814,"Arnal, Edmundo",2007-05-06,varon,67,0,indio,1,2009-06-24
3815,"Sales, Amancio",2020-03-01,mujer,69,0,blanco,1,2025-03-23
3816,"Baró, Tiburcio",1988-08-01,varon,50,0,afrodescendiente,1,1989-11-14
3817,"Donaire, Armando",1981-06-07,varon,45,0,indio,1,1986-09-23
3818,"Tovar, Micaela",2010-05-17,otros,58,0,latino,1,2014-03-15
3819,"Mariscal, Ovidio",1991-08-03,mujer,53,0,indio,1,1994-07-25
3820,"Boada, Ricarda",2005-03-21,mujer,54,0,indio,1,2009-10-17
3821,"Mulet, Loida",2012-01-26,varon,43,0,afrodescendiente,1,2015-04-21
3822,"Mariscal, Cristóbal",1988-09-14,varon,35,0,latino,1,1990-05-03
3823,"Exposito, Tadeo",2003-11-10,varon,53,0,afrodescendiente,1,2008-11-27
3824,"Roldan, Pelayo",2002-05-03,varon,37,0,asiatico,1,2003-11-07
3825,"Maza, José",1985-04-07,mujer,45,0,latino,1,1989-03-23
3826,"Portillo, Graciano",2012-11-15,varon,47,0,latino,0,
3827,"Vives, Florinda",1992-05-31,mujer,50,0,blanco,0,
3828,"Lozano, Herminio",2008-04-10,mujer,55,0,asiatico,1,2013-04-06
3829,"Morell, Paca",1986-02-13,varon,34,0,latino,1,1990-03-22
3830,"Agustí, Reyes",2013-08-22,varon,22,0,blanco,1,2015-12-26
3831,"Coronado, Teodosio",2010-09-22,varon,41,0,latino,1,2014-12-10
3832,"Roldán, Agustina",1997-08-29,mujer,34,0,indio,0,
3833,"Iñiguez, María Fernanda",2010-03-26,mujer,54,0,griego,0,
3834,"Haro, Camila",1989-12-28,varon,26,0,griego,1,1993-10-04
3835,"Alemany, Lázaro",2008-11-20,varon,28,0,asiatico,1,2012-08-17
3836,"Prat, Roberta",2019-01-13,otros,65,0,afrodescendiente,1,2019-10-02
3837,"Vaquero, Ana",2010-11-20,varon,48,1,indio,1,2014-10-04
3838,"Zapata, Erasmo",1991-05-18,varon,34,0,latino,0,
3839,"Carballo, Irene",2007-03-02,otros,47,0,indio,0,
3840,"Luján, Sandra",1986-10-05,varon,20,0,latino,0,
3841,"Losada, Armida",2015-11-01,otros,43,0,blanco,1,2019-10-25
3842,"Lloret, Georgina",1988-04-26,varon,49,0,asiatico,0,
3843,"Beltrán, Elías",1987-09-30,mujer,64,0,asiatico,1,1989-12-06
3844,"Arévalo, Calixto",2015-04-04,mujer,48,0,afrodescendiente,0,
3845,"Mur, Ernesto",2009-10-02,mujer,57,0,latino,1,2012-11-05
3846,"Villaverde, María Fernanda",2012-07-01,mujer,60,0,indio,1,2017-12-03
3847,"Tomas, Adán",2018-05-11,varon,68,0,afrodescendiente,0,
3848,"Canet, Luis",1990-10-16,mujer,18,0,latino,1,1993-09-13
3849,"Iglesias, Áurea",1997-05-18,varon,35,0,blanco,1,2000-04-27
3850,"Fajardo, Jose",2011-05-16,varon,42,0,blanco,0,
3851,"Ibañez, Aureliano",2005-12-13,mujer,26,0,asiatico,0,
3852,"Ayuso, Carolina",2006-05-09,varon,59,0,asiatico,1,2010-10-18
3853,"Gutierrez, Eleuterio",1997-02-12,mujer,62,0,griego,1,2000-10-18
3854,"Arellano, Charo",2016-03-03,varon,63,0,latino,1,2017-11-08
3855,"Nebot, José",1980-11-24,varon,65,0,latino,1,1985-10-17
3856,"Zabala, Rita",1985-06-14,mujer,39,0,latino,1,1986-07-24
3857,"Pérez, Azucena",2007-12-27,mujer,40,0,latino,0,
3858,"Alcolea, Matilde",2019-10-02,otros,50,0,afrodescendiente,0,
3859,"Olmedo, Odalys",2005-04-01,varon,54,0,latino,1,2005-12-06
3860,"Vigil, Eli",2021-11-02,mujer,27,0,afrodescendiente,1,2027-01-14
3861,"Bru, Benita",1994-04-20,varon,24,0,griego,1,1999-02-18
3862,"Carbonell, Maximiano",2022-11-03,mujer,27,0,afrodescendiente,1,2024-10-21
3863,"Rubio, Eva",2011-11-14,varon,18,0,indio,1,2014-12-12
3864,"Saavedra, Remedios",1991-10-18,varon,57,0,blanco,0,
3865,"Pareja, Úrsula",1993-04-03,varon,41,0,blanco,0,
3866,"Mayo, Amalia",2001-06-04,otros,64,0,griego,0,
3867,"Arnau, Chuy",1995-04-24,mujer,66,0,latino,0,
3868,"Girón, Gil",1995-12-18,varon,61,0,afrodescendiente,0,
3869,"Agustí, Pablo",1985-09-29,otros,55,0,afrodescendiente,1,1990-06-08
3870,"Sanjuan, Epifanio",1982-02-26,varon,55,0,latino,1,1985-01-12
3871,"Aguirre, Maximiliano",2009-03-21,mujer,50,0,latino,0,
3872,"Calzada, Úrsula",2010-07-20,varon,36,0,afrodescendiente,1,2013-01-10
3873,"Espejo, Remigio",2011-09-14,varon,36,0,afrodescendiente,0,
3874,"Pons, Evita",1985-12-30,varon,30,0,afrodescendiente,1,1989-07-24
3875,"Prada, Evangelina",1990-04-01,varon,45,0,indio,0,
3876,"Cisneros, Mariana",1996-01-25,mujer,40,0,griego,1,2000-07-22
3877,"Rodríguez, Lucio",2021-09-12,mujer,64,0,indio,1,2027-02-19
3878,"Cantón, Isidoro",2002-11-09,varon,63,0,asiatico,1,2007-07-07
3879,"Palma, Román",2009-01-03,mujer,63,0,blanco,0,
3880,"Aranda, Isabel",1981-12-05,varon,26,0,asiatico,1,1985-01-24
3881,"Sanmartín, Flora",1987-11-14,varon,28,0,afrodescendiente,0,
3882,"Garrido, Eladio",1985-10-18,otros,19,0,afrodescendiente,1,1988-03-17
3883,"Franch, Agapito",1987-07-10,mujer,58,0,griego,1,1990-06-21
3884,"Ramón, Nazario",1988-06-24,varon,49,0,afrodescendiente,1,1989-07-09
3885,"Casals, Roberto",2019-01-23,varon,61,0,griego,1,2023-07-14
3886,"Llanos, Edelmira",1987-06-15,mujer,19,0,blanco,1,1989-01-23
3887,"Prat, Adolfo",2003-12-03,varon,52,0,asiatico,1,2006-07-14
3888,"Cid, Abel",2013-01-11,varon,62,0,afrodescendiente,0,
3889,"Valenzuela, Cornelio",1991-10-21,mujer,42,0,latino,0,
3890,"Riquelme, Gabriela",2013-08-11,varon,30,0,latino,0,
3891,"Real, Gertrudis",2011-03-29,mujer,61,0,latino,0,
3892,"Blanca, Paulino",1992-07-25,mujer,55,0,blanco,1,1994-09-21
3893,"Campillo, Jesusa",2015-05-01,mujer,18,0,latino,0,
3894,"Piquer, Jose Manuel",1992-05-26,varon,42,0,griego,0,
3895,"Saldaña, Cesar",1982-05-04,mujer,19,0,indio,0,
3896,"Gomez, Gracia",1983-01-22,varon,29,0,blanco,1,1984-02-07
3897,"Álvaro, África",2014-09-09,mujer,66,0,asiatico,1,2016-06-21
3898,"Cuadrado, Olga",2018-03-29,otros,18,0,indio,1,2019-12-18
3899,"Villegas, Teresita",1987-01-17,varon,26,0,indio,1,1990-08-04
3900,"Beltran, Victor Manuel",1992-01-18,mujer,67,0,asiatico,1,1997-06-14
3901,"Céspedes, Jordi",1989-09-15,varon,63,0,asiatico,1,1993-10-26
3902,"Santamaria, Urbano",2011-09-18,otros,21,0,asiatico,1,2016-10-07
3903,"Galvez, Pilar",2007-06-10,mujer,48,0,asiatico,0,
3904,"Mariño, Celia",1983-09-27,otros,59,0,afrodescendiente,1,1988-11-22
3905,"Almagro, Adolfo",1983-04-12,otros,37,0,asiatico,0,
3906,"Artigas, Eligio",2020-04-01,mujer,45,0,latino,1,2021-11-24
3907,"Lucas, Nydia",2005-05-04,varon,33,0,afrodescendiente,1,2008-12-02
3908,"Sierra, Delfina",2008-06-16,mujer,64,0,blanco,0,
3909,"Alberdi, Julio César",2022-11-12,mujer,34,0,latino,1,2025-08-29
3910,"Montero, Balduino",1998-10-24,varon,65,0,indio,1,2002-10-13
3911,"Rebollo, Jose Ignacio",2000-10-22,mujer,49,0,blanco,0,
3912,"Diez, José Manuel",2000-02-11,mujer,30,0,asiatico,0,
3913,"Navas, Amanda",2002-05-06,mujer,45,0,blanco,1,2003-02-15
3914,"Águila, Cebrián",2002-01-26,mujer,54,0,afrodescendiente,1,2006-05-10
3915,"Frutos, Joel",1989-07-16,mujer,58,0,indio,1,1994-02-21
3916,"Portero, Rafa",1993-05-31,mujer,29,0,blanco,1,1995-12-07
3917,"Zaragoza, Carlos",1999-11-20,mujer,19,0,blanco,1,2000-08-02
3918,"Marco, Berto",2019-01-01,otros,38,0,afrodescendiente,1,2023-03-07
3919,"Bello, Hilda",2003-06-26,otros,41,0,blanco,1,2005-03-25
3920,"Alegre, Heraclio",2006-01-19,varon,26,0,indio,1,2010-08-17
3921,"Vilar, Heliodoro",2005-03-25,varon,40,0,blanco,1,2007-05-26
3922,"Casanova, Magdalena",2015-02-26,varon,68,0,griego,1,2019-01-04
3923,"Leal, Jennifer",2012-02-14,varon,39,0,indio,1,2017-03-11
3924,"Cortés, Domingo",2008-08-12,mujer,36,0,latino,1,2009-04-23
3925,"Cánovas, Angelita",1981-06-10,otros,60,0,afrodescendiente,0,
3926,"Prada, Jose Ignacio",1999-11-10,varon,25,0,indio,1,2003-04-28
3927,"Santana, Lupe",1983-03-15,mujer,61,0,griego,0,
3928,"Aragón, Ricardo",2013-02-16,mujer,19,0,griego,0,
3929,"Cuervo, Espiridión",2005-08-26,varon,23,0,latino,1,2007-06-23
3930,"Goicoechea, Arcelia",1999-07-06,varon,26,0,afrodescendiente,1,2001-01-31
3931,"Pomares, Maricruz",2021-09-28,otros,40,0,latino,1,2025-12-03
3932,"Román, Javiera",1982-09-24,mujer,59,0,latino,0,
3933,"Osuna, Amparo",1992-08-26,varon,26,0,griego,0,
3934,"Barroso, Etelvina",2023-05-11,varon,66,0,latino,0,
3935,"Escribano, Abilio",2005-05-12,otros,21,0,asiatico,1,2006-01-19
3936,"Santamaria, Valeria",2001-07-15,varon,42,0,griego,0,
3937,"Salamanca, Manuela",1987-05-05,varon,50,0,indio,1,1991-07-07
3938,"Lozano, Amanda",2004-05-28,mujer,41,0,latino,1,2008-01-07
3939,"Olivera, Rodolfo",2014-10-21,mujer,23,0,blanco,1,2017-04-25
3940,"Valenzuela, Pepito",1996-02-29,mujer,68,0,afrodescendiente,0,
3941,"Ferrera, Anastasio",2012-05-22,otros,33,0,blanco,0,
3942,"Vera, Antonia",2000-08-20,varon,60,0,indio,0,
3943,"Soriano, Isaac",2009-02-19,mujer,38,0,asiatico,1,2009-09-18
3944,"Alegre, Gracia",2003-01-24,mujer,62,0,griego,0,
3945,"Campillo, Melisa",1982-10-10,varon,33,0,afrodescendiente,0,
3946,"Caparrós, Odalis",1992-10-29,mujer,24,0,afrodescendiente,1,1995-11-02
3947,"Pellicer, Delia",2015-02-21,otros,31,0,blanco,1,2020-07-21
3948,"Cañellas, Loreto",2003-02-03,varon,57,0,asiatico,0,
3949,"Porcel, Primitiva",2009-04-09,mujer,65,0,latino,1,2012-08-10
3950,"Samper, Celia",1995-07-05,mujer,26,0,asiatico,1,1996-09-28
3951,"Agustín, Julio",2019-07-15,otros,50,0,latino,0,
3952,"Ribera, Eusebio",1985-12-04,varon,28,0,indio,1,1988-04-03
3953,"Pinilla, Cristian",2014-01-23,mujer,38,0,latino,1,2018-02-24
3954,"Tamayo, Adelina",2008-02-17,varon,59,0,afrodescendiente,0,
3955,"Paredes, Raúl",1991-08-23,mujer,56,0,afrodescendiente,0,
3956,"Collado, Nazaret",1999-03-15,varon,37,0,latino,0,
3957,"Jimenez, Eladio",2005-09-15,otros,34,0,griego,1,2008-10-19
3958,"Rivera, Eliseo",2024-01-07,mujer,31,0,indio,1,2026-09-09
3959,"Bustos, Cloe",2014-09-20,otros,32,0,griego,1,2016-11-21
3960,"Diego, Nieves",2023-06-20,mujer,37,0,asiatico,1,2024-03-24
3961,"Donoso, Lorenzo",2000-03-09,varon,43,0,afrodescendiente,1,2004-12-04
3962,"Salmerón, Azahara",2020-11-13,mujer,51,0,afrodescendiente,0,
3963,"Figuerola, Marisol",2002-05-22,otros,68,0,blanco,1,2006-11-17
3964,"Morante, Esther",2021-01-09,varon,58,0,blanco,0,
3965,"Yuste, Zaira",1993-01-11,mujer,19,0,griego,0,
3966,"Blanco, Sebastian",1998-04-10,mujer,48,0,afrodescendiente,1,2000-04-13
3967,"Suarez, Albert",2021-01-25,varon,55,0,griego,1,2024-10-12
3968,"Peña, Artemio",1987-07-03,varon,54,0,blanco,0,
3969,"Acevedo, Eva María",2024-10-07,varon,61,0,blanco,0,
3970,"Larrañaga, Rufina",1989-01-15,mujer,20,0,latino,1,1991-12-15
3971,"Cuenca, Maristela",2016-07-01,mujer,25,0,asiatico,1,2018-06-22
3972,"Carlos, Juan Manuel",1999-03-29,mujer,60,0,latino,1,2004-06-17
3973,"Roselló, Vanesa",2016-07-17,mujer,44,0,blanco,1,2017-11-10
3974,"Salcedo, Roxana",1996-09-10,varon,55,0,griego,1,2000-06-04
3975,"Egea, Victor",2023-10-09,mujer,59,0,afrodescendiente,0,
3976,"Grande, Luis Ángel",2012-10-01,mujer,64,0,latino,1,2018-02-18
3977,"Mena, Reynaldo",1998-07-22,otros,65,0,latino,1,1999-06-28
3978,"Castañeda, Herminia",2015-08-07,varon,21,0,asiatico,1,2018-11-03
3979,"Prieto, Berta",2012-07-17,varon,55,0,griego,1,2016-08-20
3980,"Anguita, Yago",1999-10-17,mujer,38,0,indio,1,2003-02-17
3981,"Aguilera, Azucena",2010-09-02,mujer,64,0,afrodescendiente,1,2012-11-23
3982,"Acosta, Raúl",2020-04-14,varon,44,0,asiatico,1,2025-03-14
3983,"Franch, Adelia",1987-11-18,mujer,63,0,latino,0,
3984,"Luís, Ofelia",1988-04-04,varon,62,0,latino,1,1989-01-03
3985,"Ferrer, Dominga",2024-05-16,mujer,42,1,griego,1,2028-04-03
3986,"Ochoa, Emilio",2013-02-27,mujer,65,0,blanco,0,
3987,"Garzón, Malena",2019-10-31,varon,35,0,griego,1,2020-11-25
3988,"Exposito, Vicente",2009-03-26,mujer,48,0,indio,1,2013-08-08
3989,"Aguilar, Cayetana",1999-08-04,mujer,40,0,afrodescendiente,1,2003-08-16
3990,"Palma, Glauco",2005-07-14,mujer,19,0,asiatico,1,2008-09-25
3991,"Andreu, Odalis",1991-07-18,mujer,56,0,afrodescendiente,0,
3992,"Puga, Juan",1996-03-03,varon,40,0,latino,0,
3993,"Torre, Violeta",1998-01-21,varon,39,0,griego,1,1999-12-07
3994,"Grande, Fátima",1998-12-17,otros,69,0,asiatico,0,
3995,"Haro, Damián",1986-11-17,varon,61,0,asiatico,0,
3996,"Guijarro, Griselda",1984-02-06,mujer,52,0,asiatico,0,
3997,"Casanovas, Jessica",2014-04-23,mujer,18,0,afrodescendiente,0,
3998,"Acero, Almudena",2007-04-30,varon,40,0,latino,1,2008-02-01
3999,"Méndez, Calixta",2021-11-26,varon,67,0,griego,0,
4000,"Galiano, Nereida",2016-11-24,otros,43,0,griego,0,
4001,"Mancebo, Ismael",1982-12-12,mujer,37,0,blanco,0,
4002,"Paredes, América",2002-10-30,varon,66,0,asiatico,1,2005-01-01
4003,"Santiago, Leoncio",2001-01-24,otros,28,0,griego,0,
4004,"Codina, Nilda",2000-05-08,mujer,20,0,latino,1,2004-05-18
4005,"Barberá, Luciano",1989-06-27,mujer,37,0,afrodescendiente,1,1994-06-27
4006,"Rodríguez, Tecla",1985-03-12,otros,43,0,asiatico,0,
4007,"Coca, Rafaela",1988-01-15,otros,64,0,indio,1,1993-02-09
4008,"Plana, Lucio",2025-02-24,varon,26,0,blanco,0,
4009,"Villa, Ángeles",1990-08-09,varon,69,0,afrodescendiente,1,1994-03-20
4010,"Donaire, Gabriela",1995-07-08,mujer,24,0,asiatico,1,1996-08-16
4011,"Gutierrez, Úrsula",2009-06-20,varon,21,0,latino,1,2011-06-11
4012,"Gaya, Calixta",1986-12-23,mujer,53,0,latino,0,
4013,"Zaragoza, Juan José",2020-02-02,mujer,68,0,blanco,0,
4014,"Neira, Adelina",1983-04-29,varon,29,0,asiatico,0,
4015,"Farré, Abilio",1991-02-04,varon,64,0,latino,0,
4016,"Sabater, Melisa",1999-07-25,mujer,18,0,blanco,1,2003-07-03
4017,"Salas, Bernardo",2013-03-05,varon,22,0,latino,0,
4018,"Rocha, Raquel",2024-11-27,mujer,58,0,asiatico,0,
4019,"Portero, Mateo",2000-10-28,varon,61,0,blanco,1,2003-05-09
4020,"Donaire, Santos",2003-10-03,varon,69,0,indio,0,
4021,"Casanova, Marco",2020-10-02,otros,46,0,latino,1,2025-02-08
4022,"Llamas, Noa",2005-07-05,mujer,29,0,latino,1,2007-06-13
4023,"Domínguez, Caridad",1981-02-08,otros,40,0,indio,1,1984-04-19
4024,"Caparrós, Norberto",1982-11-04,mujer,60,0,asiatico,0,
4025,"Canales, Desiderio",1991-06-18,otros,27,0,latino,1,1995-06-04
4026,"Novoa, Violeta",2004-11-11,varon,50,0,griego,1,2005-11-25
4027,"Jaén, Adolfo",1992-12-14,varon,65,0,indio,1,1993-10-29
4028,"Roldan, Javier",2013-06-02,mujer,46,0,asiatico,0,
4029,"Lucas, Clímaco",2007-06-01,mujer,43,0,indio,1,2012-07-05
4030,"Larrea, Eutimio",1999-12-27,varon,32,0,blanco,1,2001-05-11
4031,"Barrios, Benita",1995-02-15,mujer,40,0,latino,1,1998-12-27
4032,"Muñoz, Calixta",2000-08-25,varon,65,0,latino,1,2003-09-23
4033,"Aller, Febe",2003-01-13,mujer,57,0,asiatico,1,2005-03-14
4034,"Roselló, Jovita",2003-11-15,mujer,27,0,afrodescendiente,0,
4035,"Rosell, Irene",1985-07-18,mujer,57,0,latino,1,1988-01-21
4036,"Querol, Norberto",2018-03-22,varon,50,0,griego,1,2023-02-16
4037,"Bilbao, Delia",2007-12-05,varon,37,0,griego,1,2010-12-21
4038,"Arévalo, Candelario",2021-05-30,mujer,18,0,asiatico,0,
4039,"Garmendia, Olalla",2016-12-23,varon,40,0,griego,1,2020-04-07
4040,"Díaz, Ismael",2025-01-31,varon,64,0,afrodescendiente,1,2025-09-20
4041,"Guillén, Nélida",1986-05-21,mujer,22,0,griego,0,
4042,"Pou, Lupe",1997-06-27,mujer,61,0,blanco,0,
4043,"Carrillo, Ovidio",2008-03-02,mujer,33,0,blanco,0,
4044,"Rovira, Daniel",1997-02-18,otros,29,0,afrodescendiente,1,1999-09-11
4045,"Palomares, Víctor",1992-10-08,varon,60,0,indio,1,1994-04-24
4046,"Blanca, Margarita",1996-05-27,mujer,32,0,indio,1,1998-11-20
4047,"Méndez, Lucas",2015-06-01,varon,68,0,indio,1,2019-10-06
4048,"Prado, Verónica",2008-01-15,varon,57,0,latino,1,2012-09-07
4049,"Ponce, Nicodemo",1996-03-04,mujer,68,0,blanco,1,1998-04-01
4050,"Berrocal, Encarnita",2023-09-19,mujer,65,0,afrodescendiente,0,
4051,"Cid, Elisabet",2014-01-26,varon,65,0,asiatico,1,2016-09-03
4052,"Vicens, Camilo",2010-07-23,varon,57,0,indio,1,2015-12-02
4053,"Bauzà, Albano",1991-12-15,mujer,58,0,afrodescendiente,0,
4054,"Cabrero, Anastasio",2019-04-25,mujer,61,0,latino,1,2020-04-18
4055,"Simó, Albino",2022-05-11,varon,28,0,griego,0,
4056,"Llorens, Ángela",2014-10-09,varon,26,0,indio,0,
4057,"Nadal, Alfonso",2000-05-17,varon,44,0,asiatico,1,2003-10-21
4058,"Pi, Florentina",2010-04-13,mujer,26,0,latino,0,
4059,"Quero, Danilo",1982-03-30,mujer,68,0,blanco,0,
4060,"Aller, Santos",2007-02-16,mujer,45,0,griego,0,
4061,"Portero, Norberto",1997-06-29,varon,40,0,blanco,0,
4062,"Galván, Xavier",1983-02-12,varon,21,0,latino,1,1985-03-28
4063,"Cervantes, Bárbara",2023-03-08,mujer,55,0,blanco,0,
4064,"Esteve, Lope",1998-05-01,mujer,47,0,afrodescendiente,0,
4065,"Córdoba, Paula",1999-08-01,mujer,46,0,griego,1,2003-01-16
4066,"Bernal, Artemio",1995-05-19,varon,36,0,latino,0,
4067,"Pomares, Camilo",2013-06-27,mujer,31,0,indio,1,2018-11-30
4068,"Morata, Mireia",1994-01-01,varon,65,0,latino,1,1996-05-10
4069,"Velasco, Narciso",1990-05-28,otros,53,0,griego,1,1991-09-04
4070,"Benavente, Faustino",2022-10-12,varon,64,0,asiatico,1,2024-07-20
4071,"Valle, Manuel",2010-04-14,otros,19,0,asiatico,1,2015-05-09
4072,"Pablo, Anna",1989-05-23,otros,59,0,griego,1,1993-11-25
4073,"Ramos, Sandra",2001-09-03,mujer,28,0,griego,0,
4074,"Sainz, Cirino",1995-11-13,mujer,67,0,griego,1,1999-01-29
4075,"Peralta, Claudio",2005-07-12,varon,54,0,latino,1,2008-11-30
4076,"España, Tito",2006-05-28,varon,38,0,indio,1,2008-04-01
4077,"Franch, Constanza",1989-12-11,mujer,61,0,griego,1,1991-11-21
4078,"Larrea, Griselda",1995-06-04,varon,42,0,afrodescendiente,1,1998-09-29
4079,"Tamayo, Alfonso",1998-03-23,mujer,46,0,afrodescendiente,1,2000-10-02
4080,"Salcedo, Carmen",2016-01-30,varon,23,1,griego,1,2019-10-17
4081,"Cabeza, Amaya",1985-01-01,mujer,30,0,afrodescendiente,0,
4082,"Jimenez, Segismundo",2004-11-08,mujer,32,0,indio,1,2009-11-25
4083,"Marí, Modesto",1994-01-06,mujer,50,0,latino,0,
4084,"Neira, Chita",2010-09-25,varon,43,0,indio,1,2012-05-06
4085,"Leon, Teófilo",1992-08-10,mujer,22,0,latino,0,
4086,"Uriarte, Aura",2014-09-16,varon,67,0,asiatico,1,2018-09-29
4087,"Pedrero, Juan Francisco",2014-01-17,varon,64,0,afrodescendiente,0,
4088,"Salvador, Clementina",2019-10-07,mujer,28,0,asiatico,0,
4089,"Ávila, Pepita",1992-06-12,otros,42,0,afrodescendiente,1,1994-06-30
4090,"Peñalver, Arcelia",1985-07-11,mujer,35,0,afrodescendiente,1,1989-04-12
4091,"Robles, Jose Luis",2015-09-24,mujer,26,0,indio,1,2017-08-07
4092,"Cantero, Teodosio",1995-10-25,varon,64,0,latino,1,1998-10-31
4093,"Rocamora, Gabriela",1991-08-23,mujer,42,0,indio,0,
4094,"Guillen, Gilberto",2017-07-09,varon,47,0,latino,1,2019-12-15
4095,"Rincón, Prudencio",2020-12-29,otros,23,0,latino,1,2023-05-25
4096,"Prat, Celso",2006-01-10,mujer,51,0,indio,1,2008-05-17
4097,"Mateo, Iván",2005-06-26,mujer,59,0,latino,0,
4098,"Aroca, Celestino",1991-12-16,mujer,67,0,asiatico,0,
4099,"Palomino, Jenny",2006-02-25,varon,46,0,blanco,0,
4100,"Blanco, Vera",1994-11-17,otros,42,0,blanco,1,1999-06-20
4101,"Conesa, Claudio",1999-04-17,mujer,43,0,afrodescendiente,0,
4102,"Arana, Isaura",2007-10-27,mujer,66,0,asiatico,0,
4103,"Guerrero, Pío",1992-05-30,varon,48,0,indio,1,1996-04-10
4104,"Botella, Isidora",1996-08-24,varon,25,0,latino,1,2001-11-23
4105,"Cabrero, María Jesús",1995-04-02,varon,53,0,griego,0,
4106,"Botella, Soledad",1986-01-11,otros,62,0,afrodescendiente,0,
4107,"Tamarit, Jenaro",1987-02-10,mujer,25,0,griego,1,1990-12-20
4108,"Perales, Ibán",1993-10-14,mujer,61,0,asiatico,1,1997-05-06
4109,"Castells, Celestino",2008-01-03,otros,21,0,afrodescendiente,1,2012-03-31
4110,"Azorin, Gema",2019-08-19,mujer,52,0,afrodescendiente,1,2022-03-20
4111,"Paredes, Pablo",2012-09-11,otros,50,0,asiatico,0,
4112,"Aguado, Rosalinda",2006-09-24,varon,29,0,afrodescendiente,0,
4113,"Salcedo, Faustino",2010-09-30,mujer,35,0,asiatico,1,2015-07-27
4114,"Gimenez, Ildefonso",1992-11-19,mujer,31,0,blanco,0,
4115,"Villanueva, Roberta",1991-03-03,otros,25,0,asiatico,1,1992-05-25
4116,"Planas, Rodrigo",2018-03-15,mujer,55,0,latino,0,
4117,"Millán, Nidia",1992-02-02,mujer,46,0,blanco,0,
4118,"Múgica, Horacio",2015-12-21,mujer,57,0,asiatico,0,
4119,"Cáceres, Inés",2000-05-30,varon,61,0,latino,1,2004-07-24
4120,"Jove, Águeda",2013-12-25,varon,27,0,blanco,1,2016-06-08
4121,"Esteve, Urbano",2018-03-22,mujer,40,0,indio,0,
4122,"Llamas, Constanza",1995-08-19,otros,56,0,griego,1,1996-04-01
4123,"Alberto, Selena",1983-02-26,varon,69,0,latino,1,1985-09-08
4124,"Cámara, Dimas",2005-08-15,mujer,59,0,afrodescendiente,1,2009-06-23
4125,"Agustí, Ibán",1985-02-08,varon,29,0,latino,1,1989-06-08
4126,"Muñoz, Ildefonso",1994-03-02,mujer,27,0,indio,0,
4127,"Barroso, Liliana",2006-10-05,otros,21,0,latino,1,2008-06-17
4128,"Barros, Rodrigo",2017-07-25,mujer,36,0,griego,1,2018-09-07
4129,"Arnal, Aníbal",1995-12-24,mujer,55,0,asiatico,1,1998-10-21
4130,"Herrero, Amor",2005-05-12,varon,52,0,asiatico,1,2010-02-11
4131,"Haro, Régulo",1985-11-05,varon,61,0,blanco,0,
4132,"Rosa, Chuy",1993-03-03,varon,43,0,blanco,0,
4133,"Múñiz, Iker",1983-09-23,varon,62,0,asiatico,0,
4134,"Alfonso, Francisco",1997-08-14,mujer,20,0,afrodescendiente,0,
4135,"Carro, Mercedes",1995-05-05,mujer,54,0,afrodescendiente,0,
4136,"Jordá, Magdalena",2018-01-22,mujer,60,0,griego,1,2020-07-17
4137,"Avilés, Jose Francisco",1997-04-12,mujer,31,0,griego,0,
4138,"Sastre, Domitila",2020-11-07,mujer,20,0,afrodescendiente,1,2024-10-12
4139,"Cueto, Benjamín",2018-08-05,otros,50,0,afrodescendiente,1,2020-11-13
4140,"Corominas, Ramiro",1997-07-23,otros,37,0,griego,1,2001-07-14
