id_empleado,nombre_completo,fecha_inicio,genero,edad,discapacidad,etnia,attrition,fecha_renuncia,id_puesto,salario,mes,rol,departamento,seniority,tono_piel
3852,"Ayuso, Carolina",2006-05-09,varon,59,0,asiatico,1,2010-10-18,76,15000.0,2025-03-01,Training,RRHH,LEAD,5
3853,"Gutierrez, Eleuterio",1997-02-12,mujer,62,0,griego,1,2000-10-18,64,14250.0,2025-03-01,HR Analyst,RRHH,LEAD,4
3854,"Arellano, Charo",2016-03-03,varon,63,0,latino,1,2017-11-08,9,1000.0,2025-03-01,Gerente,Ventas,JR,5
3855,"Nebot, José",1980-11-24,varon,65,0,latino,1,1985-10-17,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,3
3856,"Zabala, Rita",1985-06-14,mujer,39,0,latino,1,1986-07-24,98,3420.0,2025-03-01,Finanzas Manager,Finanzas,MID,9
3857,"Pérez, Azucena",2007-12-27,mujer,40,0,latino,0,,71,7600.0,2025-03-01,HRBP,RRHH,SR,9
3858,"Alcolea, Matilde",2019-10-02,otros,50,0,afrodescendiente,0,,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,6
3859,"Olmedo, Odalys",2005-04-01,varon,54,0,latino,1,2005-12-06,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,1
3860,"Vigil, Eli",2021-11-02,mujer,27,0,afrodescendiente,1,2027-01-14,31,7600.0,2025-03-01,Manager MKT,Marketing,SR,7
3861,"Bru, Benita",1994-04-20,varon,24,0,griego,1,1999-02-18,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,4
3862,"Carbonell, Maximiano",2022-11-03,mujer,27,0,afrodescendiente,1,2024-10-21,33,950.0,2025-03-01,Content,Marketing,JR,10
3863,"Rubio, Eva",2011-11-14,varon,18,0,indio,1,2014-12-12,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,6
3864,"Saavedra, Remedios",1991-10-18,varon,57,0,blanco,0,,95,9600.0,2025-03-01,Tesorería,Finanzas,SR,2
3865,"Pareja, Úrsula",1993-04-03,varon,41,0,blanco,0,,4,15000.0,2025-03-01,Ejecutivo,Ventas,LEAD,2
3866,"Mayo, Amalia",2001-06-04,otros,64,0,griego,0,,56,15000.0,2025-03-01,Soporte,IT,LEAD,3
3867,"Arnau, Chuy",1995-04-24,mujer,66,0,latino,0,,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,2
3868,"Girón, Gil",1995-12-18,varon,61,0,afrodescendiente,0,,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,4
3869,"Agustí, Pablo",1985-09-29,otros,55,0,afrodescendiente,1,1990-06-08,56,15000.0,2025-03-01,Soporte,IT,LEAD,5
3870,"Sanjuan, Epifanio",1982-02-26,varon,55,0,latino,1,1985-01-12,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,8
3871,"Aguirre, Maximiliano",2009-03-21,mujer,50,0,latino,0,,79,7600.0,2025-03-01,HR Manager,RRHH,SR,6
3872,"Calzada, Úrsula",2010-07-20,varon,36,0,afrodescendiente,1,2013-01-10,94,3600.0,2025-03-01,Tesorería,Finanzas,MID,4
3873,"Espejo, Remigio",2011-09-14,varon,36,0,afrodescendiente,0,,76,15000.0,2025-03-01,Training,RRHH,LEAD,11
3874,"Pons, Evita",1985-12-30,varon,30,0,afrodescendiente,1,1989-07-24,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,7
3875,"Prada, Evangelina",1990-04-01,varon,45,0,indio,0,,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,8
3876,"Cisneros, Mariana",1996-01-25,mujer,40,0,griego,1,2000-07-22,8,14250.0,2025-03-01,Representante,Ventas,LEAD,3
3877,"Rodríguez, Lucio",2021-09-12,mujer,64,0,indio,1,2027-02-19,47,7600.0,2025-03-01,Data,IT,SR,8
3878,"Cantón, Isidoro",2002-11-09,varon,63,0,asiatico,1,2007-07-07,27,8000.0,2025-03-01,Analista MKT,Marketing,SR,7
3879,"Palma, Román",2009-01-03,mujer,63,0,blanco,0,,67,7600.0,2025-03-01,Recruiter,RRHH,SR,3
3880,"Aranda, Isabel",1981-12-05,varon,26,0,asiatico,1,1985-01-24,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,2
3881,"Sanmartín, Flora",1987-11-14,varon,28,0,afrodescendiente,0,,64,15000.0,2025-03-01,HR Analyst,RRHH,LEAD,2
3882,"Garrido, Eladio",1985-10-18,otros,19,0,afrodescendiente,1,1988-03-17,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,8
3883,"Franch, Agapito",1987-07-10,mujer,58,0,griego,1,1990-06-21,40,14250.0,2025-03-01,SEO,Marketing,LEAD,3
3884,"Ramón, Nazario",1988-06-24,varon,49,0,afrodescendiente,1,1989-07-09,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,11
3885,"Casals, Roberto",2019-01-23,varon,61,0,griego,1,2023-07-14,97,1200.0,2025-03-01,Finanzas Manager,Finanzas,JR,2
3886,"Llanos, Edelmira",1987-06-15,mujer,19,0,blanco,1,1989-01-23,76,14250.0,2025-03-01,Training,RRHH,LEAD,1
3887,"Prat, Adolfo",2003-12-03,varon,52,0,asiatico,1,2006-07-14,44,15000.0,2025-03-01,Dev,IT,LEAD,9
3888,"Cid, Abel",2013-01-11,varon,62,0,afrodescendiente,0,,81,1200.0,2025-03-01,Analista,Finanzas,JR,1
3889,"Valenzuela, Cornelio",1991-10-21,mujer,42,0,latino,0,,60,14250.0,2025-03-01,Arquitecto,IT,LEAD,10
3890,"Riquelme, Gabriela",2013-08-11,varon,30,0,latino,0,,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,10
3891,"Real, Gertrudis",2011-03-29,mujer,61,0,latino,0,,80,14250.0,2025-03-01,HR Manager,RRHH,LEAD,2
3892,"Blanca, Paulino",1992-07-25,mujer,55,0,blanco,1,1994-09-21,88,17100.0,2025-03-01,Contador,Finanzas,LEAD,2
3893,"Campillo, Jesusa",2015-05-01,mujer,18,0,latino,0,,23,7600.0,2025-03-01,Marketing,Marketing,SR,6
3894,"Piquer, Jose Manuel",1992-05-26,varon,42,0,griego,0,,44,15000.0,2025-03-01,Dev,IT,LEAD,2
3895,"Saldaña, Cesar",1982-05-04,mujer,19,0,indio,0,,4,14250.0,2025-03-01,Ejecutivo,Ventas,LEAD,7
3896,"Gomez, Gracia",1983-01-22,varon,29,0,blanco,1,1984-02-07,64,15000.0,2025-03-01,HR Analyst,RRHH,LEAD,2
3897,"Álvaro, África",2014-09-09,mujer,66,0,asiatico,1,2016-06-21,36,14250.0,2025-03-01,Content,Marketing,LEAD,8
3898,"Cuadrado, Olga",2018-03-29,otros,18,0,indio,1,2019-12-18,1,1000.0,2025-03-01,Ejecutivo,Ventas,JR,5
3899,"Villegas, Teresita",1987-01-17,varon,26,0,indio,1,1990-08-04,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,6
3900,"Beltran, Victor Manuel",1992-01-18,mujer,67,0,asiatico,1,1997-06-14,15,7600.0,2025-03-01,Analista,Ventas,SR,5
3901,"Céspedes, Jordi",1989-09-15,varon,63,0,asiatico,1,1993-10-26,95,9600.0,2025-03-01,Tesorería,Finanzas,SR,9
3902,"Santamaria, Urbano",2011-09-18,otros,21,0,asiatico,1,2016-10-07,51,8000.0,2025-03-01,Sysadmin,IT,SR,11
3903,"Galvez, Pilar",2007-06-10,mujer,48,0,asiatico,0,,36,14250.0,2025-03-01,Content,Marketing,LEAD,9
3904,"Mariño, Celia",1983-09-27,otros,59,0,afrodescendiente,1,1988-11-22,16,15000.0,2025-03-01,Analista,Ventas,LEAD,1
3905,"Almagro, Adolfo",1983-04-12,otros,37,0,asiatico,0,,16,15000.0,2025-03-01,Analista,Ventas,LEAD,11
3906,"Artigas, Eligio",2020-04-01,mujer,45,0,latino,1,2021-11-24,10,2850.0,2025-03-01,Gerente,Ventas,MID,3
3907,"Lucas, Nydia",2005-05-04,varon,33,0,afrodescendiente,1,2008-12-02,44,15000.0,2025-03-01,Dev,IT,LEAD,9
3908,"Sierra, Delfina",2008-06-16,mujer,64,0,blanco,0,,80,14250.0,2025-03-01,HR Manager,RRHH,LEAD,3
3909,"Alberdi, Julio César",2022-11-12,mujer,34,0,latino,1,2025-08-29,96,17100.0,2025-03-01,Tesorería,Finanzas,LEAD,2
3910,"Montero, Balduino",1998-10-24,varon,65,0,indio,1,2002-10-13,27,8000.0,2025-03-01,Analista MKT,Marketing,SR,8
3911,"Rebollo, Jose Ignacio",2000-10-22,mujer,49,0,blanco,0,,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,2
3912,"Diez, José Manuel",2000-02-11,mujer,30,0,asiatico,0,,40,14250.0,2025-03-01,SEO,Marketing,LEAD,3
3913,"Navas, Amanda",2002-05-06,mujer,45,0,blanco,1,2003-02-15,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,1
3914,"Águila, Cebrián",2002-01-26,mujer,54,0,afrodescendiente,1,2006-05-10,56,14250.0,2025-03-01,Soporte,IT,LEAD,3
3915,"Frutos, Joel",1989-07-16,mujer,58,0,indio,1,1994-02-21,64,14250.0,2025-03-01,HR Analyst,RRHH,LEAD,5
3916,"Portero, Rafa",1993-05-31,mujer,29,0,blanco,1,1995-12-07,12,14250.0,2025-03-01,Gerente,Ventas,LEAD,2
3917,"Zaragoza, Carlos",1999-11-20,mujer,19,0,blanco,1,2000-08-02,56,14250.0,2025-03-01,Soporte,IT,LEAD,3
3918,"Marco, Berto",2019-01-01,otros,38,0,afrodescendiente,1,2023-03-07,15,8000.0,2025-03-01,Analista,Ventas,SR,5
3919,"Bello, Hilda",2003-06-26,otros,41,0,blanco,1,2005-03-25,44,15000.0,2025-03-01,Dev,IT,LEAD,1
3920,"Alegre, Heraclio",2006-01-19,varon,26,0,indio,1,2010-08-17,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,6
3921,"Vilar, Heliodoro",2005-03-25,varon,40,0,blanco,1,2007-05-26,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,3
3922,"Casanova, Magdalena",2015-02-26,varon,68,0,griego,1,2019-01-04,6,3000.0,2025-03-01,Representante,Ventas,MID,3
3923,"Leal, Jennifer",2012-02-14,varon,39,0,indio,1,2017-03-11,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,5
3924,"Cortés, Domingo",2008-08-12,mujer,36,0,latino,1,2009-04-23,29,950.0,2025-03-01,Manager MKT,Marketing,JR,1
3925,"Cánovas, Angelita",1981-06-10,otros,60,0,afrodescendiente,0,,16,15000.0,2025-03-01,Analista,Ventas,LEAD,11
3926,"Prada, Jose Ignacio",1999-11-10,varon,25,0,indio,1,2003-04-28,36,15000.0,2025-03-01,Content,Marketing,LEAD,5
3927,"Santana, Lupe",1983-03-15,mujer,61,0,griego,0,,44,14250.0,2025-03-01,Dev,IT,LEAD,4
3928,"Aragón, Ricardo",2013-02-16,mujer,19,0,griego,0,,83,9120.0,2025-03-01,Analista,Finanzas,SR,3
3929,"Cuervo, Espiridión",2005-08-26,varon,23,0,latino,1,2007-06-23,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,7
3930,"Goicoechea, Arcelia",1999-07-06,varon,26,0,afrodescendiente,1,2001-01-31,22,3000.0,2025-03-01,Marketing,Marketing,MID,5
3931,"Pomares, Maricruz",2021-09-28,otros,40,0,latino,1,2025-12-03,9,1000.0,2025-03-01,Gerente,Ventas,JR,5
3932,"Román, Javiera",1982-09-24,mujer,59,0,latino,0,,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,11
3933,"Osuna, Amparo",1992-08-26,varon,26,0,griego,0,,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,2
3934,"Barroso, Etelvina",2023-05-11,varon,66,0,latino,0,,32,15000.0,2025-03-01,Manager MKT,Marketing,LEAD,5
3935,"Escribano, Abilio",2005-05-12,otros,21,0,asiatico,1,2006-01-19,15,8000.0,2025-03-01,Analista,Ventas,SR,1
3936,"Santamaria, Valeria",2001-07-15,varon,42,0,griego,0,,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,4
3937,"Salamanca, Manuela",1987-05-05,varon,50,0,indio,1,1991-07-07,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,5
3938,"Lozano, Amanda",2004-05-28,mujer,41,0,latino,1,2008-01-07,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,4
3939,"Olivera, Rodolfo",2014-10-21,mujer,23,0,blanco,1,2017-04-25,81,1140.0,2025-03-01,Analista,Finanzas,JR,3
3940,"Valenzuela, Pepito",1996-02-29,mujer,68,0,afrodescendiente,0,,100,17100.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,9
3941,"Ferrera, Anastasio",2012-05-22,otros,33,0,blanco,0,,52,15000.0,2025-03-01,Sysadmin,IT,LEAD,2
3942,"Vera, Antonia",2000-08-20,varon,60,0,indio,0,,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,5
3943,"Soriano, Isaac",2009-02-19,mujer,38,0,asiatico,1,2009-09-18,60,14250.0,2025-03-01,Arquitecto,IT,LEAD,5
3944,"Alegre, Gracia",2003-01-24,mujer,62,0,griego,0,,4,14250.0,2025-03-01,Ejecutivo,Ventas,LEAD,4
3945,"Campillo, Melisa",1982-10-10,varon,33,0,afrodescendiente,0,,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,3
3946,"Caparrós, Odalis",1992-10-29,mujer,24,0,afrodescendiente,1,1995-11-02,37,950.0,2025-03-01,SEO,Marketing,JR,5
3947,"Pellicer, Delia",2015-02-21,otros,31,0,blanco,1,2020-07-21,3,8000.0,2025-03-01,Ejecutivo,Ventas,SR,2
3948,"Cañellas, Loreto",2003-02-03,varon,57,0,asiatico,0,,44,15000.0,2025-03-01,Dev,IT,LEAD,1
3949,"Porcel, Primitiva",2009-04-09,mujer,65,0,latino,1,2012-08-10,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,5
3950,"Samper, Celia",1995-07-05,mujer,26,0,asiatico,1,1996-09-28,55,7600.0,2025-03-01,Soporte,IT,SR,6
3951,"Agustín, Julio",2019-07-15,otros,50,0,latino,0,,16,15000.0,2025-03-01,Analista,Ventas,LEAD,7
3952,"Ribera, Eusebio",1985-12-04,varon,28,0,indio,1,1988-04-03,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,8
3953,"Pinilla, Cristian",2014-01-23,mujer,38,0,latino,1,2018-02-24,35,7600.0,2025-03-01,Content,Marketing,SR,9
3954,"Tamayo, Adelina",2008-02-17,varon,59,0,afrodescendiente,0,,94,3600.0,2025-03-01,Tesorería,Finanzas,MID,3
3955,"Paredes, Raúl",1991-08-23,mujer,56,0,afrodescendiente,0,,36,14250.0,2025-03-01,Content,Marketing,LEAD,2
3956,"Collado, Nazaret",1999-03-15,varon,37,0,latino,0,,28,15000.0,2025-03-01,Analista MKT,Marketing,LEAD,3
3957,"Jimenez, Eladio",2005-09-15,otros,34,0,griego,1,2008-10-19,8,15000.0,2025-03-01,Representante,Ventas,LEAD,2
3958,"Rivera, Eliseo",2024-01-07,mujer,31,0,indio,1,2026-09-09,49,950.0,2025-03-01,Sysadmin,IT,JR,8
3959,"Bustos, Cloe",2014-09-20,otros,32,0,griego,1,2016-11-21,19,8000.0,2025-03-01,BizDev,Ventas,SR,4
3960,"Diego, Nieves",2023-06-20,mujer,37,0,asiatico,1,2024-03-24,58,2850.0,2025-03-01,Arquitecto,IT,MID,9
3961,"Donoso, Lorenzo",2000-03-09,varon,43,0,afrodescendiente,1,2004-12-04,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,2
3962,"Salmerón, Azahara",2020-11-13,mujer,51,0,afrodescendiente,0,,91,9120.0,2025-03-01,Controller,Finanzas,SR,5
3963,"Figuerola, Marisol",2002-05-22,otros,68,0,blanco,1,2006-11-17,44,15000.0,2025-03-01,Dev,IT,LEAD,1
3964,"Morante, Esther",2021-01-09,varon,58,0,blanco,0,,87,9600.0,2025-03-01,Contador,Finanzas,SR,3
3965,"Yuste, Zaira",1993-01-11,mujer,19,0,griego,0,,71,7600.0,2025-03-01,HRBP,RRHH,SR,3
3966,"Blanco, Sebastian",1998-04-10,mujer,48,0,afrodescendiente,1,2000-04-13,71,7600.0,2025-03-01,HRBP,RRHH,SR,9
3967,"Suarez, Albert",2021-01-25,varon,55,0,griego,1,2024-10-12,26,3000.0,2025-03-01,Analista MKT,Marketing,MID,2
3968,"Peña, Artemio",1987-07-03,varon,54,0,blanco,0,,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,2
3969,"Acevedo, Eva María",2024-10-07,varon,61,0,blanco,0,,78,3000.0,2025-03-01,HR Manager,RRHH,MID,3
3970,"Larrañaga, Rufina",1989-01-15,mujer,20,0,latino,1,1991-12-15,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,6
3971,"Cuenca, Maristela",2016-07-01,mujer,25,0,asiatico,1,2018-06-22,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,8
3972,"Carlos, Juan Manuel",1999-03-29,mujer,60,0,latino,1,2004-06-17,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,6
3973,"Roselló, Vanesa",2016-07-17,mujer,44,0,blanco,1,2017-11-10,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,1
3974,"Salcedo, Roxana",1996-09-10,varon,55,0,griego,1,2000-06-04,64,15000.0,2025-03-01,HR Analyst,RRHH,LEAD,2
3975,"Egea, Victor",2023-10-09,mujer,59,0,afrodescendiente,0,,74,2850.0,2025-03-01,Training,RRHH,MID,7
3976,"Grande, Luis Ángel",2012-10-01,mujer,64,0,latino,1,2018-02-18,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,2
3977,"Mena, Reynaldo",1998-07-22,otros,65,0,latino,1,1999-06-28,15,8000.0,2025-03-01,Analista,Ventas,SR,9
3978,"Castañeda, Herminia",2015-08-07,varon,21,0,asiatico,1,2018-11-03,57,1000.0,2025-03-01,Arquitecto,IT,JR,8
3979,"Prieto, Berta",2012-07-17,varon,55,0,griego,1,2016-08-20,28,15000.0,2025-03-01,Analista MKT,Marketing,LEAD,4
3980,"Anguita, Yago",1999-10-17,mujer,38,0,indio,1,2003-02-17,36,14250.0,2025-03-01,Content,Marketing,LEAD,8
3981,"Aguilera, Azucena",2010-09-02,mujer,64,0,afrodescendiente,1,2012-11-23,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,2
3982,"Acosta, Raúl",2020-04-14,varon,44,0,asiatico,1,2025-03-14,76,15000.0,2025-03-01,Training,RRHH,LEAD,3
3983,"Franch, Adelia",1987-11-18,mujer,63,0,latino,0,,38,2850.0,2025-03-01,SEO,Marketing,MID,6
3984,"Luís, Ofelia",1988-04-04,varon,62,0,latino,1,1989-01-03,40,15000.0,2025-03-01,SEO,Marketing,LEAD,5
3985,"Ferrer, Dominga",2024-05-16,mujer,42,1,griego,1,2028-04-03,49,950.0,2025-03-01,Sysadmin,IT,JR,3
3986,"Ochoa, Emilio",2013-02-27,mujer,65,0,blanco,0,,100,17100.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,2
3987,"Garzón, Malena",2019-10-31,varon,35,0,griego,1,2020-11-25,44,15000.0,2025-03-01,Dev,IT,LEAD,2
3988,"Exposito, Vicente",2009-03-26,mujer,48,0,indio,1,2013-08-08,39,7600.0,2025-03-01,SEO,Marketing,SR,8
3989,"Aguilar, Cayetana",1999-08-04,mujer,40,0,afrodescendiente,1,2003-08-16,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,5
3990,"Palma, Glauco",2005-07-14,mujer,19,0,asiatico,1,2008-09-25,100,17100.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,11
3991,"Andreu, Odalis",1991-07-18,mujer,56,0,afrodescendiente,0,,8,14250.0,2025-03-01,Representante,Ventas,LEAD,3
3992,"Puga, Juan",1996-03-03,varon,40,0,latino,0,,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,9
3993,"Torre, Violeta",1998-01-21,varon,39,0,griego,1,1999-12-07,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,2
3994,"Grande, Fátima",1998-12-17,otros,69,0,asiatico,0,,8,15000.0,2025-03-01,Representante,Ventas,LEAD,6
3995,"Haro, Damián",1986-11-17,varon,61,0,asiatico,0,,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,6
3996,"Guijarro, Griselda",1984-02-06,mujer,52,0,asiatico,0,,47,7600.0,2025-03-01,Data,IT,SR,10
3997,"Casanovas, Jessica",2014-04-23,mujer,18,0,afrodescendiente,0,,74,2850.0,2025-03-01,Training,RRHH,MID,5
3998,"Acero, Almudena",2007-04-30,varon,40,0,latino,1,2008-02-01,80,15000.0,2025-03-01,HR Manager,RRHH,LEAD,5
3999,"Méndez, Calixta",2021-11-26,varon,67,0,griego,0,,47,8000.0,2025-03-01,Data,IT,SR,3
4000,"Galiano, Nereida",2016-11-24,otros,43,0,griego,0,,2,3000.0,2025-03-01,Ejecutivo,Ventas,MID,3
4001,"Mancebo, Ismael",1982-12-12,mujer,37,0,blanco,0,,35,7600.0,2025-03-01,Content,Marketing,SR,1
4002,"Paredes, América",2002-10-30,varon,66,0,asiatico,1,2005-01-01,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,5
4003,"Santiago, Leoncio",2001-01-24,otros,28,0,griego,0,,19,8000.0,2025-03-01,BizDev,Ventas,SR,3
4004,"Codina, Nilda",2000-05-08,mujer,20,0,latino,1,2004-05-18,64,14250.0,2025-03-01,HR Analyst,RRHH,LEAD,8
4005,"Barberá, Luciano",1989-06-27,mujer,37,0,afrodescendiente,1,1994-06-27,95,9120.0,2025-03-01,Tesorería,Finanzas,SR,2
4006,"Rodríguez, Tecla",1985-03-12,otros,43,0,asiatico,0,,48,15000.0,2025-03-01,Data,IT,LEAD,6
4007,"Coca, Rafaela",1988-01-15,otros,64,0,indio,1,1993-02-09,48,15000.0,2025-03-01,Data,IT,LEAD,5
4008,"Plana, Lucio",2025-02-24,varon,26,0,blanco,0,,76,15000.0,2025-03-01,Training,RRHH,LEAD,2
4009,"Villa, Ángeles",1990-08-09,varon,69,0,afrodescendiente,1,1994-03-20,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,10
4010,"Donaire, Gabriela",1995-07-08,mujer,24,0,asiatico,1,1996-08-16,11,7600.0,2025-03-01,Gerente,Ventas,SR,3
4011,"Gutierrez, Úrsula",2009-06-20,varon,21,0,latino,1,2011-06-11,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,9
4012,"Gaya, Calixta",1986-12-23,mujer,53,0,latino,0,,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,3
4013,"Zaragoza, Juan José",2020-02-02,mujer,68,0,blanco,0,,8,14250.0,2025-03-01,Representante,Ventas,LEAD,3
4014,"Neira, Adelina",1983-04-29,varon,29,0,asiatico,0,,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,6
4015,"Farré, Abilio",1991-02-04,varon,64,0,latino,0,,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,1
4016,"Sabater, Melisa",1999-07-25,mujer,18,0,blanco,1,2003-07-03,12,14250.0,2025-03-01,Gerente,Ventas,LEAD,2
4017,"Salas, Bernardo",2013-03-05,varon,22,0,latino,0,,76,15000.0,2025-03-01,Training,RRHH,LEAD,4
4018,"Rocha, Raquel",2024-11-27,mujer,58,0,asiatico,0,,70,2850.0,2025-03-01,HRBP,RRHH,MID,8
4019,"Portero, Mateo",2000-10-28,varon,61,0,blanco,1,2003-05-09,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,1
4020,"Donaire, Santos",2003-10-03,varon,69,0,indio,0,,52,15000.0,2025-03-01,Sysadmin,IT,LEAD,7
4021,"Casanova, Marco",2020-10-02,otros,46,0,latino,1,2025-02-08,55,8000.0,2025-03-01,Soporte,IT,SR,9
4022,"Llamas, Noa",2005-07-05,mujer,29,0,latino,1,2007-06-13,36,14250.0,2025-03-01,Content,Marketing,LEAD,4
4023,"Domínguez, Caridad",1981-02-08,otros,40,0,indio,1,1984-04-19,52,15000.0,2025-03-01,Sysadmin,IT,LEAD,6
4024,"Caparrós, Norberto",1982-11-04,mujer,60,0,asiatico,0,,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,10
4025,"Canales, Desiderio",1991-06-18,otros,27,0,latino,1,1995-06-04,4,15000.0,2025-03-01,Ejecutivo,Ventas,LEAD,6
4026,"Novoa, Violeta",2004-11-11,varon,50,0,griego,1,2005-11-25,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,2
4027,"Jaén, Adolfo",1992-12-14,varon,65,0,indio,1,1993-10-29,68,15000.0,2025-03-01,Recruiter,RRHH,LEAD,8
4028,"Roldan, Javier",2013-06-02,mujer,46,0,asiatico,0,,88,17100.0,2025-03-01,Contador,Finanzas,LEAD,7
4029,"Lucas, Clímaco",2007-06-01,mujer,43,0,indio,1,2012-07-05,27,7600.0,2025-03-01,Analista MKT,Marketing,SR,8
4030,"Larrea, Eutimio",1999-12-27,varon,32,0,blanco,1,2001-05-11,48,15000.0,2025-03-01,Data,IT,LEAD,3
4031,"Barrios, Benita",1995-02-15,mujer,40,0,latino,1,1998-12-27,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,1
4032,"Muñoz, Calixta",2000-08-25,varon,65,0,latino,1,2003-09-23,80,15000.0,2025-03-01,HR Manager,RRHH,LEAD,8
4033,"Aller, Febe",2003-01-13,mujer,57,0,asiatico,1,2005-03-14,48,14250.0,2025-03-01,Data,IT,LEAD,10
4034,"Roselló, Jovita",2003-11-15,mujer,27,0,afrodescendiente,0,,56,14250.0,2025-03-01,Soporte,IT,LEAD,11
4035,"Rosell, Irene",1985-07-18,mujer,57,0,latino,1,1988-01-21,40,14250.0,2025-03-01,SEO,Marketing,LEAD,6
4036,"Querol, Norberto",2018-03-22,varon,50,0,griego,1,2023-02-16,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,2
4037,"Bilbao, Delia",2007-12-05,varon,37,0,griego,1,2010-12-21,56,15000.0,2025-03-01,Soporte,IT,LEAD,3
4038,"Arévalo, Candelario",2021-05-30,mujer,18,0,asiatico,0,,40,14250.0,2025-03-01,SEO,Marketing,LEAD,11
4039,"Garmendia, Olalla",2016-12-23,varon,40,0,griego,1,2020-04-07,67,8000.0,2025-03-01,Recruiter,RRHH,SR,4
4040,"Díaz, Ismael",2025-01-31,varon,64,0,afrodescendiente,1,2025-09-20,99,9600.0,2025-03-01,Finanzas Manager,Finanzas,SR,9
4041,"Guillén, Nélida",1986-05-21,mujer,22,0,griego,0,,36,14250.0,2025-03-01,Content,Marketing,LEAD,3
4042,"Pou, Lupe",1997-06-27,mujer,61,0,blanco,0,,79,7600.0,2025-03-01,HR Manager,RRHH,SR,1
4043,"Carrillo, Ovidio",2008-03-02,mujer,33,0,blanco,0,,12,14250.0,2025-03-01,Gerente,Ventas,LEAD,2
4044,"Rovira, Daniel",1997-02-18,otros,29,0,afrodescendiente,1,1999-09-11,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,7
4045,"Palomares, Víctor",1992-10-08,varon,60,0,indio,1,1994-04-24,32,15000.0,2025-03-01,Manager MKT,Marketing,LEAD,8
4046,"Blanca, Margarita",1996-05-27,mujer,32,0,indio,1,1998-11-20,40,14250.0,2025-03-01,SEO,Marketing,LEAD,8
4047,"Méndez, Lucas",2015-06-01,varon,68,0,indio,1,2019-10-06,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,5
4048,"Prado, Verónica",2008-01-15,varon,57,0,latino,1,2012-09-07,34,3000.0,2025-03-01,Content,Marketing,MID,9
